Province;District;Commune;Village;ភេទ បង្ហាញលើUSerFroms;;គំរូID
ខេត្តព្រៃវែង;ស្រុកពាមរក៍;ឃុំព្រៃកណ្ដៀង;ភូមិស្ដៅ;;;
ខេត្តព្រៃវែង;ស្រុកពាមរក៍;ឃុំព្រៃកណ្ដៀង;ភូមិពន្លៃ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិកំពង់ពពិល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិព្រែកកាំភ្លើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិជំនីក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិត្រាល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិគគរ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិខ្សុំជើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិខ្សុំត្បូង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិពហ៊ារ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិតាំងរលាង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិបទសន្ទ្រាលើ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ពពិល;ភូមិបទសន្ទ្រាក្រោម;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិទ្រា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិដូង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិថ្កូវ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិវាល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិដំបូកធំ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិតាំងរមាំង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិកញ្ចំ ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិកញ្ចំ ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិព្រៃទំពូង ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិព្រៃទំពូង ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិទន្លេជ្រៃ ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិទន្លេជ្រៃ ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិជំទាវម៉ា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិបង់បត់;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកញ្ចំ;ភូមិទ្រាស្ដៅ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិព្រែកជ្រូក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិព្រែកតារ័ត្ន;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិកំពង់ប្រាំង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិសំបួរ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិល្វាកោង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំកំពង់ប្រាំង;ភូមិពាក់ស្បៃ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិអណ្ដូង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិមេសរប្រចាន់លើ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិមេសរប្រចាន់ក្រោម;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិកំពង់ទ្រា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិព្រែកចំប៉ា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិមេមល់;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំមេសរប្រចាន់;ភូមិយោត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិអង្គាសដី;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រហ្ម;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិសាមគ្គី;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិស្នាយភ្លើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃស្លា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃព្នៅ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិគ្រួស;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិសំរាប;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិកគោ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិស្រម៉;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃព្នៅជើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃព្នៅកណ្ដាល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃព្នៅត្បូង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិទួលត្បាល់;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃស្លាកើត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃព្នៅ;ភូមិព្រៃស្លាលិច;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិកំពង់ពោធិ៍;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិទំញាំងជ្រើស;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិព្រៃស្នៀតខាងជើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិព្រៃស្នៀតខាងលិច;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិព្រៃស្នៀតខាងកើត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិមេលោងខាងជើង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្នៀត;ភូមិមេលោងខាងត្បូង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិព្រះម្លូរ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិគរ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិព្រហ៊ូត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិគកតូច;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិគកធំ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិព្រៃស្រឡិត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិព្រៃក្រឡាញ់តូច;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិព្រៃក្រឡាញ់ធំ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិចុងព្រៃ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិក្រាំង ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិក្រាំង ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិជ្រៃ ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិជ្រៃ ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិស្វាយ ក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំព្រៃស្រឡិត;ភូមិស្វាយ ខ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិពារាំង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិចុងក្រូច;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិវៃវេទ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិពាមអំពិល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិជ្រៃ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិពោធិ៍សាបាង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរាប;ភូមិព្រៃខ្លា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិស្នាយពល;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិរកា;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិត្រកៀត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិឫស្សីជុក;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិត្នោត;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិព្រៃសម្លាញ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិសន្លុង;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិតាំងស្នាយ;;;
ខេត្តព្រៃវែង;ស្រុកពារាំង;ឃុំរកា;ភូមិមេលប់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិក្រូច;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិលឹង្គ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិពញាលៀង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិធំ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិព្រៃអាស្ទាំង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិទឹកជូរ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិចំការតាម៉ូយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិឧកញ៉ាឯម;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិជ្រៃ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិព្រៃស្រម៉ោច;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិស្វាយចារ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិហារ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិបឹងឥដ្ឋ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិព្រៃរំចាន់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិស្វាយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិព្រៃមាស;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំអង្គររាជ្យ;ភូមិក្រសាំងទង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិរកាជួរទី ១;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិរកាជួរទី ២;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិរកាជួរទី ៣;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិជៃតា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិម្រេញ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិពោធិ៍រិយំ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិកគោ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិងែកងក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិប្រោះស្វា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិដំរីស្លាប់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិសំពោង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិតាអឹម;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិបឹងកំពត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិប្របុសរលួយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិមុន្នីសិលា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិអំពិល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិពីងពង់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិឫស្សីជុក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិពោធិ៍;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបន្ទាយចក្រី;ភូមិពោធិ៍ជ្រែក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិសំបួរ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិតាអូក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិសូរិយា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិបឹងដោល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិប៉ាក់ព្រី;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិក្លែងគង់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិអំពិល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិទឹកសិន;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិថ្កោល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិរការកូនសាត់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំបឹងដោល;ភូមិតាហៀវ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិក្ដីស្គា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិពោធិ៍;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិប្រថ្ម;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិជៃកំពក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិស្នោរ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិត្រស់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិស្វាយទោល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិអង្គស្វាយទូ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិកំពង់បាស្រី;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិតាពូង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិទួលលាន;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំជៃកំពក;ភូមិព្រៃបាស្រី;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិស្វាយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិពិលា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិស្រះថ្កូវ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិព្រៃខ្លា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិភ្នៀត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិស្វាយបាង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិតាម៉ៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិសឹង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិវាល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិកណ្ដាល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិក្រាំងក្អុក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំកំពង់សឹង;ភូមិជំរៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិសង្កែចុង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិពោធិ៍;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិក្រាំងស្វាយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិទួលមានគុណ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិសុណនចៃ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិពាយនាយ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិព្រីង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិគោកសំពៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិស្រះកែវ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំក្រាំងស្វាយ;ភូមិស្ដៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិសំរោង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិត្នោតច្រុះ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិពានី;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិធំ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិបឹងស្នោរ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិល្វា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិស្វាយក្ដៀប;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិព្រៃក្ដួច;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិកំពង់ថ្នល់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិតាគោក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំល្វា;ភូមិព្រំខ្សាច់;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិកងនាង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិផុត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិព្រៃរុន;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិឫស្សីទន្លេ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិព្រៃទ័ព;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិផ្លាំង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិឫស្សីទទឹង;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិត្នោតទោល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិតាកេត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិអំពិល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិអន្លង់ចារ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិអន្ទ្រាក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំព្រះស្ដេច;ភូមិទួលជៃ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរាធរ;ភូមិឈ្នះជៃលើ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរាធរ;ភូមិឈ្នះជៃក្រោម;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរាធរ;ភូមិតាម៉ៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរាធរ;ភូមិតាហ៊េល ក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរាធរ;ភូមិតាហ៊េល ខ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិត្រពាំងឈូក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិតាង៉ក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិទួលទ្រា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិជីពុត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិស្រះ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិជង្រុះ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិសទ្ធា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិព្រៃផ្ដៅ;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិតាណាល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិព្រៃផ្ញា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិគោក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិជើងទឹក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិសាលា;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិក្រសារជេត;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិឡឹក;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំរំចេក;ភូមិអំពិល;;;
ខេត្តព្រៃវែង;ស្រុកព្រះស្ដេច;ឃុំសេនារាជឧត្ដម;ភូមិក្លែងគង់;;;
